 i 	 x 	 y 	 xe 	 ye
73	66.94	9.04852e-05	-1	-1	
74	66.21	8.48489e-05	-1	-1	
75	65.48	7.90973e-05	-1	-1	
76	64.76	7.33527e-05	-1	-1	
77	64.04	6.77304e-05	-1	-1	
78	63.32	6.23348e-05	-1	-1	
79	62.61	5.7257e-05	-1	-1	
80	61.9	5.25727e-05	-1	-1	
81	61.2	4.83409e-05	-1	-1	
82	60.5	4.46036e-05	-1	-1	
83	59.81	4.13852e-05	-1	-1	
84	59.11	3.86937e-05	-1	-1	
85	58.43	3.65212e-05	-1	-1	
86	57.74	3.4846e-05	-1	-1	
87	57.06	3.36341e-05	-1	-1	
88	56.38	3.28413e-05	-1	-1	
89	55.7	3.24158e-05	-1	-1	
90	55.03	3.22998e-05	-1	-1	
91	54.36	3.24322e-05	-1	-1	
92	53.69	3.27507e-05	-1	-1	
93	53.03	3.31936e-05	-1	-1	
94	52.37	3.37016e-05	-1	-1	
95	51.71	3.42196e-05	-1	-1	
96	51.05	3.46978e-05	-1	-1	
97	50.39	3.50925e-05	-1	-1	
98	49.74	3.53677e-05	-1	-1	
99	49.09	3.54947e-05	-1	-1	
100	48.44	3.54529e-05	-1	-1	
101	47.8	3.52297e-05	-1	-1	
102	47.15	3.48203e-05	-1	-1	
103	46.51	3.42271e-05	-1	-1	
104	45.87	3.34594e-05	-1	-1	
105	45.23	3.2532e-05	-1	-1	
106	44.59	3.14651e-05	-1	-1	
107	43.96	3.02827e-05	-1	-1	
108	43.32	2.90117e-05	-1	-1	
109	42.69	2.76812e-05	-1	-1	
110	42.06	2.63208e-05	-1	-1	
111	41.43	2.49603e-05	-1	-1	
112	40.8	2.36287e-05	-1	-1	
113	40.18	2.23529e-05	-1	-1	
114	39.55	2.11577e-05	-1	-1	
115	38.93	2.00649e-05	-1	-1	
116	38.31	1.90928e-05	-1	-1	
117	37.69	1.82563e-05	-1	-1	
118	37.07	1.75662e-05	-1	-1	
119	36.45	1.70294e-05	-1	-1	
120	35.83	1.66492e-05	-1	-1	
121	35.21	1.6425e-05	-1	-1	
122	34.6	1.63525e-05	-1	-1	
123	33.99	1.64243e-05	-1	-1	
124	33.37	1.66303e-05	-1	-1	
125	32.76	1.69576e-05	-1	-1	
126	32.15	1.73914e-05	-1	-1	
127	31.54	1.79149e-05	-1	-1	
128	30.93	1.85105e-05	-1	-1	
129	30.32	1.91595e-05	-1	-1	
130	29.71	1.9843e-05	-1	-1	
131	29.11	2.05422e-05	-1	-1	
132	28.5	2.12386e-05	-1	-1	
133	27.9	2.19145e-05	-1	-1	
134	27.29	2.25533e-05	-1	-1	
135	26.69	2.314e-05	-1	-1	
136	26.09	2.36608e-05	-1	-1	
137	25.49	2.41039e-05	-1	-1	
138	24.88	2.44595e-05	-1	-1	
139	24.28	2.47195e-05	-1	-1	
140	23.68	2.48781e-05	-1	-1	
141	23.08	2.49314e-05	-1	-1	
142	22.49	2.48776e-05	-1	-1	
143	21.89	2.47167e-05	-1	-1	
144	21.29	2.44507e-05	-1	-1	
145	20.69	2.40832e-05	-1	-1	
146	20.1	2.36193e-05	-1	-1	
147	19.5	2.30657e-05	-1	-1	
148	18.9	2.24301e-05	-1	-1	
149	18.31	2.17212e-05	-1	-1	
150	17.71	2.09485e-05	-1	-1	
151	17.12	2.01221e-05	-1	-1	
152	16.53	1.92524e-05	-1	-1	
153	15.93	1.835e-05	-1	-1	
154	15.34	1.74255e-05	-1	-1	
155	14.75	1.64891e-05	-1	-1	
156	14.15	1.55508e-05	-1	-1	
157	13.56	1.46199e-05	-1	-1	
158	12.97	1.37052e-05	-1	-1	
159	12.38	1.28144e-05	-1	-1	
160	11.79	1.19545e-05	-1	-1	
161	11.2	1.11316e-05	-1	-1	
162	10.6	1.03507e-05	-1	-1	
163	10.01	9.6158e-06	-1	-1	
164	9.42	8.92991e-06	-1	-1	
165	8.83	8.29507e-06	-1	-1	
166	8.24	7.7124e-06	-1	-1	
167	7.65	7.18215e-06	-1	-1	
168	7.07	6.70382e-06	-1	-1	
169	6.48	6.27627e-06	-1	-1	
170	5.89	5.89779e-06	-1	-1	
171	5.3	5.56625e-06	-1	-1	
172	4.71	5.27923e-06	-1	-1	
173	4.12	5.03414e-06	-1	-1	
174	3.53	4.82833e-06	-1	-1	
175	2.94	4.65926e-06	-1	-1	
176	2.35	4.52454e-06	-1	-1	
177	1.77	4.4221e-06	-1	-1	
178	1.18	4.35021e-06	-1	-1	
179	0.59	4.30761e-06	-1	-1	
180	0	4.29349e-06	-1	-1	
