 i 	 x 	 y 	 xe 	 ye
56	79	2.46002e-05	-1	-1	
57	78.17	2.47997e-05	-1	-1	
58	77.34	2.5061e-05	-1	-1	
59	76.53	2.53505e-05	-1	-1	
60	75.72	2.56348e-05	-1	-1	
61	74.93	2.58832e-05	-1	-1	
62	74.14	2.60687e-05	-1	-1	
63	73.36	2.61689e-05	-1	-1	
64	72.58	2.61665e-05	-1	-1	
65	71.81	2.60487e-05	-1	-1	
66	71.05	2.58074e-05	-1	-1	
67	70.3	2.54384e-05	-1	-1	
68	69.55	2.49409e-05	-1	-1	
69	68.81	2.43178e-05	-1	-1	
70	68.07	2.35747e-05	-1	-1	
71	67.34	2.27205e-05	-1	-1	
72	66.61	2.17667e-05	-1	-1	
73	65.89	2.07276e-05	-1	-1	
74	65.17	1.96199e-05	-1	-1	
75	64.46	1.84625e-05	-1	-1	
76	63.75	1.7276e-05	-1	-1	
77	63.05	1.60819e-05	-1	-1	
78	62.35	1.49023e-05	-1	-1	
79	61.65	1.37585e-05	-1	-1	
80	60.96	1.26708e-05	-1	-1	
81	60.28	1.16573e-05	-1	-1	
82	59.59	1.07335e-05	-1	-1	
83	58.91	9.91139e-06	-1	-1	
84	58.23	9.19988e-06	-1	-1	
85	57.56	8.60415e-06	-1	-1	
86	56.89	8.12609e-06	-1	-1	
87	56.22	7.76451e-06	-1	-1	
88	55.55	7.51566e-06	-1	-1	
89	54.89	7.37359e-06	-1	-1	
90	54.23	7.33067e-06	-1	-1	
91	53.58	7.37803e-06	-1	-1	
92	52.92	7.50583e-06	-1	-1	
93	52.27	7.70363e-06	-1	-1	
94	51.62	7.96051e-06	-1	-1	
95	50.97	8.26527e-06	-1	-1	
96	50.33	8.60649e-06	-1	-1	
97	49.68	8.97267e-06	-1	-1	
98	49.04	9.35228e-06	-1	-1	
99	48.4	9.73394e-06	-1	-1	
100	47.77	1.01065e-05	-1	-1	
101	47.13	1.04593e-05	-1	-1	
102	46.5	1.07824e-05	-1	-1	
103	45.87	1.10668e-05	-1	-1	
104	45.24	1.13045e-05	-1	-1	
105	44.61	1.14889e-05	-1	-1	
106	43.98	1.16151e-05	-1	-1	
107	43.36	1.16795e-05	-1	-1	
108	42.74	1.16802e-05	-1	-1	
109	42.11	1.16171e-05	-1	-1	
110	41.49	1.14913e-05	-1	-1	
111	40.87	1.13056e-05	-1	-1	
112	40.26	1.10635e-05	-1	-1	
113	39.64	1.07699e-05	-1	-1	
114	39.03	1.04301e-05	-1	-1	
115	38.41	1.00501e-05	-1	-1	
116	37.8	9.63605e-06	-1	-1	
117	37.19	9.19435e-06	-1	-1	
118	36.58	8.73128e-06	-1	-1	
119	35.97	8.25301e-06	-1	-1	
120	35.36	7.76546e-06	-1	-1	
121	34.75	7.27423e-06	-1	-1	
122	34.15	6.78458e-06	-1	-1	
123	33.54	6.30141e-06	-1	-1	
124	32.94	5.82922e-06	-1	-1	
125	32.34	5.3721e-06	-1	-1	
126	31.73	4.93378e-06	-1	-1	
127	31.13	4.5176e-06	-1	-1	
128	30.53	4.12651e-06	-1	-1	
129	29.93	3.76308e-06	-1	-1	
130	29.33	3.42951e-06	-1	-1	
131	28.74	3.12765e-06	-1	-1	
132	28.14	2.85896e-06	-1	-1	
133	27.54	2.62458e-06	-1	-1	
134	26.95	2.42529e-06	-1	-1	
135	26.35	2.26156e-06	-1	-1	
136	25.76	2.13355e-06	-1	-1	
137	25.16	2.04114e-06	-1	-1	
138	24.57	1.98396e-06	-1	-1	
139	23.98	1.96138e-06	-1	-1	
140	23.39	1.9726e-06	-1	-1	
141	22.79	2.01662e-06	-1	-1	
142	22.2	2.0923e-06	-1	-1	
143	21.61	2.19838e-06	-1	-1	
144	21.02	2.33348e-06	-1	-1	
145	20.43	2.49615e-06	-1	-1	
146	19.85	2.68487e-06	-1	-1	
147	19.26	2.89805e-06	-1	-1	
148	18.67	3.13407e-06	-1	-1	
149	18.08	3.39127e-06	-1	-1	
150	17.49	3.66794e-06	-1	-1	
151	16.91	3.96233e-06	-1	-1	
152	16.32	4.27266e-06	-1	-1	
153	15.73	4.59711e-06	-1	-1	
154	15.15	4.93383e-06	-1	-1	
155	14.56	5.28092e-06	-1	-1	
156	13.98	5.63643e-06	-1	-1	
157	13.39	5.9984e-06	-1	-1	
158	12.81	6.36481e-06	-1	-1	
159	12.23	6.73362e-06	-1	-1	
160	11.64	7.10277e-06	-1	-1	
161	11.06	7.47019e-06	-1	-1	
162	10.47	7.83381e-06	-1	-1	
163	9.89	8.19157e-06	-1	-1	
164	9.31	8.54143e-06	-1	-1	
165	8.73	8.88139e-06	-1	-1	
166	8.14	9.20949e-06	-1	-1	
167	7.56	9.52387e-06	-1	-1	
168	6.98	9.82272e-06	-1	-1	
169	6.4	1.01043e-05	-1	-1	
170	5.81	1.03671e-05	-1	-1	
171	5.23	1.06095e-05	-1	-1	
172	4.65	1.08301e-05	-1	-1	
173	4.07	1.10278e-05	-1	-1	
174	3.49	1.12014e-05	-1	-1	
175	2.91	1.135e-05	-1	-1	
176	2.33	1.14727e-05	-1	-1	
177	1.74	1.15688e-05	-1	-1	
178	1.16	1.16378e-05	-1	-1	
179	0.58	1.16794e-05	-1	-1	
180	0	1.16933e-05	-1	-1	
