 i 	 x 	 y 	 xe 	 ye
132	28.14	5.6119e-06	-1	-1	
133	27.54	5.81379e-06	-1	-1	
134	26.95	6.01225e-06	-1	-1	
135	26.35	6.20294e-06	-1	-1	
136	25.76	6.38183e-06	-1	-1	
137	25.16	6.5452e-06	-1	-1	
138	24.57	6.68972e-06	-1	-1	
139	23.98	6.81249e-06	-1	-1	
140	23.39	6.91102e-06	-1	-1	
141	22.79	6.98335e-06	-1	-1	
142	22.2	7.02793e-06	-1	-1	
143	21.61	7.04374e-06	-1	-1	
144	21.02	7.03021e-06	-1	-1	
145	20.43	6.98722e-06	-1	-1	
146	19.85	6.91509e-06	-1	-1	
147	19.26	6.81454e-06	-1	-1	
148	18.67	6.68665e-06	-1	-1	
149	18.08	6.53286e-06	-1	-1	
150	17.49	6.35489e-06	-1	-1	
151	16.91	6.1547e-06	-1	-1	
152	16.32	5.93449e-06	-1	-1	
153	15.73	5.69659e-06	-1	-1	
154	15.15	5.44348e-06	-1	-1	
155	14.56	5.17771e-06	-1	-1	
156	13.98	4.90188e-06	-1	-1	
157	13.39	4.61857e-06	-1	-1	
158	12.81	4.33036e-06	-1	-1	
159	12.23	4.03974e-06	-1	-1	
160	11.64	3.74912e-06	-1	-1	
161	11.06	3.4608e-06	-1	-1	
162	10.47	3.17694e-06	-1	-1	
163	9.89	2.89953e-06	-1	-1	
164	9.31	2.63044e-06	-1	-1	
165	8.73	2.37133e-06	-1	-1	
166	8.14	2.1237e-06	-1	-1	
167	7.56	1.88888e-06	-1	-1	
168	6.98	1.66804e-06	-1	-1	
169	6.4	1.46218e-06	-1	-1	
170	5.81	1.27213e-06	-1	-1	
171	5.23	1.0986e-06	-1	-1	
172	4.65	9.42184e-07	-1	-1	
173	4.07	8.03335e-07	-1	-1	
174	3.49	6.82421e-07	-1	-1	
175	2.91	5.79727e-07	-1	-1	
176	2.33	4.95464e-07	-1	-1	
177	1.74	4.29788e-07	-1	-1	
178	1.16	3.82807e-07	-1	-1	
179	0.58	3.54593e-07	-1	-1	
180	0	3.45184e-07	-1	-1	
