 i 	 x 	 y 	 xe 	 ye
141	23.78	5.64378e-05	-1	-1	
142	23.16	5.98352e-05	-1	-1	
143	22.54	6.31854e-05	-1	-1	
144	21.92	6.64308e-05	-1	-1	
145	21.31	6.95219e-05	-1	-1	
146	20.69	7.24175e-05	-1	-1	
147	20.08	7.50857e-05	-1	-1	
148	19.46	7.75037e-05	-1	-1	
149	18.85	7.96578e-05	-1	-1	
150	18.24	8.15434e-05	-1	-1	
151	17.63	8.31643e-05	-1	-1	
152	17.01	8.45322e-05	-1	-1	
153	16.4	8.56655e-05	-1	-1	
154	15.79	8.65885e-05	-1	-1	
155	15.18	8.73301e-05	-1	-1	
156	14.57	8.79226e-05	-1	-1	
157	13.96	8.83999e-05	-1	-1	
158	13.35	8.8797e-05	-1	-1	
159	12.74	8.91479e-05	-1	-1	
160	12.13	8.94847e-05	-1	-1	
161	11.52	8.98362e-05	-1	-1	
162	10.92	9.02274e-05	-1	-1	
163	10.31	9.06782e-05	-1	-1	
164	9.7	9.1203e-05	-1	-1	
165	9.09	9.18103e-05	-1	-1	
166	8.49	9.25028e-05	-1	-1	
167	7.88	9.3277e-05	-1	-1	
168	7.27	9.4124e-05	-1	-1	
169	6.66	9.50299e-05	-1	-1	
170	6.06	9.5976e-05	-1	-1	
171	5.45	9.69407e-05	-1	-1	
172	4.85	9.78995e-05	-1	-1	
173	4.24	9.88266e-05	-1	-1	
174	3.63	9.96957e-05	-1	-1	
175	3.03	0.000100482	-1	-1	
176	2.42	0.000101161	-1	-1	
177	1.82	0.000101712	-1	-1	
178	1.21	0.000102119	-1	-1	
179	0.61	0.000102368	-1	-1	
180	0	0.000102452	-1	-1	
